id,rest_id,created_at,date,bio,can_dm,is_blocked,fast_followers_count,favourites_count,followers_count,friends_count,listed_count,location,media_count,name,normal_followers_count,profile_banner_url,profile_image_url_https,protected,screen_name,username,statuses_count,verified,possibly_sensitive,pinned_tweets,notifications_enabled,notifications,community_role
1669175947667578881,1669175947667578881,2023-06-15 02:52:20+00:00,2023-06-15 02:52:20+00:00,"A Native Bitcoin Layer2 powered by @BitmapTech, building upon the native assets, protocols, and products on Bitcoin Layer1, to Make #Bitcoin Fun Again",True,False,0,2801,432098,228,1058,Ordinals,342,Merlin Chain,432098,https://pbs.twimg.com/profile_banners/1669175947667578881/1706685819,https://pbs.twimg.com/profile_images/1752499460175962112/C4IPI-zt_normal.jpg,False,MerlinLayer2,MerlinLayer2,943,True,False,['1833853084017328387'],False,False,
1614068450170896386,1614068450170896386,2023-01-14 01:14:54+00:00,2023-01-14 01:14:54+00:00,"Builder.

Ordinals, Runes, Clarity, and other BTC related Layer 2 protocols.",True,False,0,3758,1000,1622,6,,161,IanBanksia.btc,1000,https://pbs.twimg.com/profile_banners/1614068450170896386/1714525611,https://pbs.twimg.com/profile_images/1785475936626085888/7ZCtMnJe_normal.jpg,False,ImBanksia,ImBanksia,891,True,False,,False,False,
